portfolio_id,monitor_run_id,source_research_run_id,as_of_date,ticker,asset_type,sleeve,currency,current_weight,target_weight,research_target_weight,implementation_gap,current_weight_pct,target_weight_pct,research_target_weight_pct,implementation_gap_pct,current_notional_usd,target_notional_usd,weight_drift,weight_drift_pct,soft_min_weight,soft_max_weight,hard_min_weight,hard_max_weight,soft_min_weight_pct,soft_max_weight_pct,hard_min_weight_pct,hard_max_weight_pct,band_status,latest_price,price_as_of_date,daily_return,daily_return_contribution,trade_readiness,pms_tracking_ready,governance_monitor_status,risk_budget_readiness,liquidity_capacity_status,capacity_data_quality,broker_grade_ready,risk_any_breach,portfolio_alert_count,portfolio_critical_alert_count,portfolio_compliance_status
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,IPX,Equity,target_equity,USD,0.015932473722617517,0.0165144839240033,0.0206431049050041,-0.0041286209810007975,1.5932473722617517,1.65144839240033,2.06431049050041,-0.41286209810007973,15932.473722617517,16514.4839240033,-0.0005820102013857839,-0.05820102013857839,0.0115144839240033,0.021514483924003302,0.006514483924003301,0.026514483924003303,1.15144839240033,2.1514483924003303,0.65144839240033,2.6514483924003303,ok,28.81,2026-06-24,-0.0516787360105333,-0.0008534476550587627,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,ABAT,Equity,target_equity,USD,0.004930416283549829,0.0050000017210664,0.006250002151333,-0.0012500004302666004,0.49304162835498294,0.5000001721066399,0.6250002151333001,-0.12500004302666004,4930.416283549829,5000.0017210664,-6.958543751657033e-05,-0.006958543751657033,1.7210663996389264e-09,0.010000001721066399,0.0,0.0150000017210664,1.7210663996389264e-07,1.0000001721066398,0.0,1.50000017210664,ok,2.84,2026-06-24,-0.03071672354948818,-0.0001535836706129617,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,NB,Equity,target_equity,USD,0.004803087971102321,0.0050001113621155,0.0062501392026444,-0.0012500278405288999,0.4803087971102321,0.50001113621155,0.6250139202644399,-0.12500278405288998,4803.087971102321,5000.1113621155,-0.0001970233910131786,-0.01970233910131786,1.1136211549959973e-07,0.0100001113621155,0.0,0.0150001113621155,1.1136211549959973e-05,1.00001113621155,0.0,1.50001113621155,ok,4.91,2026-06-24,-0.05576923076923079,-0.0002788523644256722,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,TMQ,Equity,target_equity,USD,0.004894192263503799,0.0050000003730159,0.0062500004662699,-0.0012500000932539994,0.4894192263503799,0.50000003730159,0.6250000466269899,-0.12500000932539995,4894.192263503799,5000.000373015901,-0.00010580810951210141,-0.010580810951210141,3.7301590028598897e-10,0.010000000373015901,0.0,0.0150000003730159,3.7301590028598897e-08,1.00000003730159,0.0,1.50000003730159,ok,3.56,2026-06-24,-0.037837837837837895,-0.00018918920330330462,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,UUUU,Equity,target_equity,USD,0.004881555433206686,0.0050000026394976,0.006250003299372,-0.0012500006598744002,0.4881555433206686,0.5000002639497599,0.6250003299372,-0.12500006598744,4881.555433206686,5000.002639497599,-0.00011844720629091386,-0.011844720629091386,2.63949759965465e-09,0.0100000026394976,0.0,0.015000002639497599,2.63949759965465e-07,1.00000026394976,0.0,1.5000002639497598,ok,15.47,2026-06-24,-0.040322580645161255,-0.0002016130096571611,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,CENX,Equity,target_equity,USD,0.0048607245864018735,0.0050000013567359,0.0062500016959199,-0.0012500003391839997,0.48607245864018733,0.50000013567359,0.62500016959199,-0.12500003391839998,4860.724586401873,5000.0013567359,-0.0001392767703340264,-0.013927677033402641,1.356735899842032e-09,0.0100000013567359,0.0,0.0150000013567359,1.356735899842032e-07,1.00000013567359,0.0,1.50000013567359,ok,47.33,2026-06-24,-0.04441752473248539,-0.00022208768392527735,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,HCC,Equity,target_equity,USD,0.004970893345846038,0.0050000137484982,0.0062500171856227,-0.0012500034371244993,0.4970893345846038,0.50000137484982,0.6250017185622699,-0.12500034371244995,4970.893345846038,5000.013748498201,-2.9120402652162147e-05,-0.0029120402652162147,1.3748498200148729e-08,0.0100000137484982,0.0,0.0150000137484982,1.3748498200148729e-06,1.00000137484982,0.0,1.50000137484982,ok,84.15,2026-06-24,-0.02276158402043893,-0.00011380823303979158,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,CCJ,Equity,target_equity,USD,0.033953734480376016,0.0340794591666633,0.0425993239583292,-0.008519864791665901,3.3953734480376014,3.40794591666633,4.25993239583292,-0.8519864791665901,33953.73448037601,34079.4591666633,-0.00012572468628728461,-0.012572468628728461,0.0290794591666633,0.0390794591666633,0.0240794591666633,0.0440794591666633,2.90794591666633,3.9079459166663297,2.4079459166663297,4.40794591666633,ok,106.64,2026-06-24,-0.020663054458627927,-0.0007041857206813505,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,SQM,Equity,target_equity,USD,0.028357375819053558,0.0282135588218708,0.0352669485273385,-0.007053389705467698,2.835737581905356,2.82135588218708,3.5266948527338497,-0.7053389705467699,28357.37581905356,28213.5588218708,0.00014381699718275798,0.014381699718275798,0.0232135588218708,0.0332135588218708,0.0182135588218708,0.0382135588218708,2.32135588218708,3.32135588218708,1.8213558821870799,3.8213558821870803,ok,75.58,2026-06-24,-0.012026143790849653,-0.000339300315243413,monitor_only,True,clear,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
sbecipher_pm_lp,monitor-integration-pms-upload-20260624T000000Z,pm-lp-scm-20260624T212419Z,2026-06-24,UEC,Equity,target_equity,USD,0.005029011717545003,0.0050000033501882,0.0062500041877352,-0.0012500008375469999,0.5029011717545003,0.50000033501882,0.62500041877352,-0.12500008375469998,5029.011717545003,5000.0033501882,2.900836735680347e-05,0.002900836735680347,3.3501881997743954e-09,0.0100000033501882,0.0,0.0150000033501882,3.3501881997743954e-07,1.00000033501882,0.0,1.50000033501882,ok,11.34,2026-06-24,-0.011333914559721103,-5.666961076935233e-05,monitor_only,True,approved_exception,ok,ok,lseg_ohlcv_depth_proxy,False,False,1,1,critical_review
